Car_name,Year,Distance,Fuel_type,Drive,Price
Honda WR-V 1.5L,2017,103594,DIESEL,MANUAL,673000
Hyundai Grand i10,2018,32410,PETROL,MANUAL,462000
Maruti Baleno ZETA,2020,15020,PETROL,AUTOMATIC,802999
Nissan MAGNITE XL,2021,33024,PETROL,MANUAL,666000
Maruti A Star,2010,46984,PETROL,MANUAL,167000
Maruti IGNIS DELTA,2017,57093,PETROL,MANUAL,397000
Hyundai Santro Xing,2013,59120,PETROL,MANUAL,191000
Renault Kiger RXZ,2021,16475,PETROL,MANUAL,775000
Honda City 1.5L,2020,15890,PETROL,MANUAL,971000
Ford FREESTYLE TITANIUM,2018,18575,PETROL,MANUAL,691000
Volkswagen Vento TRENDLINE,2011,47819,PETROL,MANUAL,223000
Hyundai Xcent SX,2017,32531,PETROL,MANUAL,479000
Honda City 1.5L,2011,79893,PETROL,MANUAL,294000
Maruti Alto STD,2022,18692,PETROL,MANUAL,363000
Maruti BREZZA VXI,2023,19281,PETROL,MANUAL,1007000
Tata Tiago XT,2021,7476,PETROL,MANUAL,530000
Hyundai VENUE S+,2022,13732,PETROL,MANUAL,788000
Hyundai i10 SPORTZ,2010,84384,PETROL,MANUAL,177000
Renault Kwid RXT,2019,40347,PETROL,MANUAL,359000
Datsun Go T,2016,40887,PETROL,MANUAL,243000
Tata Tiago XZ,2019,72793,CNG,MANUAL,467000
Hyundai Creta S,2016,80543,DIESEL,MANUAL,773000
Hyundai Creta SX,2017,103070,DIESEL,MANUAL,927000
Hyundai GRAND I10,2021,43019,CNG,MANUAL,666000
Maruti IGNIS DELTA,2020,30917,PETROL,MANUAL,508000
Toyota URBAN CRUISER,2021,45052,PETROL,AUTOMATIC,996000
Volkswagen Ameo HIGHLINE1.2L,2016,97656,PETROL,MANUAL,495000
Hyundai Eon ERA,2018,81203,PETROL,MANUAL,281000
Maruti Ertiga LXI,2012,125032,PETROL,MANUAL,372000
Hyundai i20 MAGNA,2010,108398,PETROL,MANUAL,248000
Hyundai Elite i20,2016,32748,PETROL,MANUAL,496000
Maruti Swift VDI,2015,87316,DIESEL,MANUAL,487000
Hyundai Xcent S,2015,28546,PETROL,MANUAL,438999
Hyundai Creta SX,2018,76565,DIESEL,MANUAL,897000
Hyundai Eon ERA,2017,80423,PETROL,MANUAL,265000
Maruti Celerio VXI,2015,9290,PETROL,AUTOMATIC,364000
Maruti Swift Dzire,2015,26366,PETROL,MANUAL,554000
Maruti Dzire VXI,2017,42756,PETROL,MANUAL,491000
Hyundai Creta E,2018,67169,PETROL,MANUAL,785000
Skoda Rapid STYLE,2019,36009,PETROL,MANUAL,902999
Maruti Alto K10,2015,38889,PETROL,AUTOMATIC,313000
Maruti New Wagon-R,2019,92107,CNG,MANUAL,483000
Hyundai Creta SX,2016,76317,PETROL,MANUAL,787000
Maruti Swift Dzire,2015,34284,PETROL,MANUAL,405999
Honda WR-V 1.5L,2017,56489,DIESEL,MANUAL,675000
Hyundai Grand i10,2014,79839,PETROL,MANUAL,315000
Maruti Vitara Brezza,2016,64422,DIESEL,MANUAL,515000
Mahindra XUV500 W11(O),2021,28305,DIESEL,MANUAL,1870000
Ford Ecosport TITANIUM,2020,71807,DIESEL,MANUAL,849000
Honda Amaze 1.2L,2017,70497,PETROL,MANUAL,430000
Maruti Swift VXI,2021,24274,PETROL,MANUAL,629000
Maruti Swift LXI,2013,80668,CNG,MANUAL,369000
Maruti Wagon R,2018,62347,CNG,MANUAL,401999
Maruti Dzire VXI,2017,50551,PETROL,MANUAL,487000
Maruti Swift VXI,2018,29219,PETROL,AUTOMATIC,682000
Honda City 1.5L,2019,26492,PETROL,MANUAL,796000
Hyundai i10 SPORTZ,2016,61297,CNG,MANUAL,359000
Maruti Alto K10,2018,92224,PETROL,MANUAL,309000
Hyundai GRAND I10,2021,10787,PETROL,AUTOMATIC,745000
Honda City 1.5L,2014,87306,PETROL,AUTOMATIC,536000
Honda City 1.5L,2017,50466,PETROL,MANUAL,536000
Hyundai Grand i10,2018,46124,PETROL,MANUAL,490000
Maruti Swift ZDI,2014,64541,DIESEL,MANUAL,398000
KIA SONET HTK,2021,26649,PETROL,MANUAL,856000
Maruti Wagon R,2013,35954,PETROL,MANUAL,325000
Maruti Swift Dzire,2012,137530,DIESEL,MANUAL,396000
Maruti Wagon R,2014,43359,PETROL,MANUAL,279000
Honda City 1.5L,2020,20771,PETROL,MANUAL,967000
Honda Amaze 1.2L,2019,39484,PETROL,MANUAL,659000
Mahindra Thar LX,2021,25178,PETROL,AUTOMATIC,1297000
Hyundai Creta SX,2021,47162,PETROL,AUTOMATIC,1474000
Skoda Rapid AMBITION,2018,75657,DIESEL,MANUAL,629000
Tata ALTROZ XZ,2021,13218,PETROL,MANUAL,727000
Maruti Swift Dzire,2014,95295,PETROL,MANUAL,419000
Maruti New Wagon-R,2019,29590,PETROL,MANUAL,484000
Mahindra Scorpio S9,2019,21437,DIESEL,MANUAL,1306000
Honda Amaze 1.2L,2019,4476,PETROL,MANUAL,686000
Maruti Swift Dzire,2016,49757,PETROL,MANUAL,451999
Mahindra XUV500 W6,2017,65642,DIESEL,MANUAL,774000
Hyundai i10 ASTA,2013,61285,PETROL,MANUAL,442000
Volkswagen Polo COMFORTLINE,2016,75449,PETROL,MANUAL,385000
Hyundai Grand i10,2015,25371,PETROL,MANUAL,350000
Honda Amaze 1.2L,2018,33770,PETROL,MANUAL,523000
Maruti BREZZA ZXI,2023,5398,PETROL,MANUAL,1226000
Hyundai Grand i10,2014,140069,PETROL,MANUAL,339000
Maruti Ciaz ZXI,2015,51633,PETROL,AUTOMATIC,496000
Hyundai Elite i20,2017,79518,PETROL,MANUAL,483000
Hyundai Elite i20,2019,50814,PETROL,MANUAL,581000
Maruti Baleno DELTA,2016,77430,PETROL,MANUAL,429000
Maruti Celerio VXI,2016,43612,PETROL,AUTOMATIC,390000
Hyundai Xcent S,2014,37104,PETROL,MANUAL,429000
Maruti Baleno ZETA,2017,52011,PETROL,MANUAL,611000
Hyundai Verna FLUIDIC,2012,93773,DIESEL,MANUAL,372000
Honda City 1.5L,2012,104016,PETROL,MANUAL,288000
Maruti Alto K10,2016,23803,PETROL,AUTOMATIC,312000
Tata Harrier XM,2021,46225,DIESEL,MANUAL,1432000
Hyundai Eon SPORTZ,2014,36848,PETROL,MANUAL,285000
Datsun Redi Go,2017,77422,PETROL,MANUAL,189000
Datsun Redi Go,2016,79233,PETROL,MANUAL,254000
Honda City 1.5L,2011,120570,PETROL,AUTOMATIC,341000
Nissan MAGNITE XV,2021,12532,PETROL,MANUAL,745000
Maruti Swift VXI,2016,66879,PETROL,MANUAL,438999
Toyota URBAN CRUISER,2021,17812,PETROL,AUTOMATIC,1035000
Toyota Etios G,2011,100303,PETROL,MANUAL,328000
Maruti S PRESSO,2023,11631,PETROL,AUTOMATIC,627000
Honda Amaze 1.2L,2018,63220,PETROL,MANUAL,543000
Hyundai GRAND I10,2022,25327,CNG,MANUAL,730000
Maruti Wagon R,2013,62192,PETROL,MANUAL,296000
Hyundai Creta SX,2019,72062,DIESEL,MANUAL,1114000
Honda City 1.5L,2016,105442,PETROL,MANUAL,619000
Ford Ecosport TREND+,2015,76976,DIESEL,MANUAL,528000
Toyota Etios Liva,2013,46278,DIESEL,MANUAL,262000
Maruti Swift VXI,2016,60011,PETROL,MANUAL,465000
Hyundai Grand i10,2015,40227,PETROL,MANUAL,336000
Maruti Wagon R,2016,28016,PETROL,AUTOMATIC,373000
Volkswagen Polo COMFORTLINE,2012,108713,PETROL,MANUAL,373000
Renault Kwid RXT,2017,15452,PETROL,AUTOMATIC,316000
Honda Amaze 1.2L,2017,41052,PETROL,AUTOMATIC,490000
Honda City 1.5L,2017,50725,PETROL,MANUAL,724000
Renault Duster 85,2013,88147,DIESEL,MANUAL,450000
Hyundai NEW I20,2021,12902,DIESEL,MANUAL,922000
KIA SONET HTX,2021,28755,PETROL,MANUAL,889000
Nissan Micra Active,2015,102040,PETROL,MANUAL,288000
Hyundai VENUE SX,2019,16004,PETROL,AUTOMATIC,958000
Maruti Swift VXI,2014,58203,PETROL,MANUAL,399000
Maruti Baleno DELTA,2021,20092,PETROL,MANUAL,677000
Maruti Ciaz ZXI,2016,63300,PETROL,MANUAL,616000
Honda Brio E,2015,41772,PETROL,MANUAL,275000
Maruti Alto K10,2011,77442,PETROL,MANUAL,159000
Hyundai NEW I20,2023,9662,PETROL,AUTOMATIC,939000
Maruti Swift LXI,2013,65672,PETROL,MANUAL,296000
Maruti Ertiga VDI,2016,90827,DIESEL,MANUAL,701000
Maruti Swift VXI,2021,50607,PETROL,MANUAL,608000
Hyundai Elite i20,2016,91683,DIESEL,MANUAL,579000
Hyundai Elite i20,2015,87995,DIESEL,MANUAL,491000
Volkswagen Vento HIGHLINE,2016,103296,PETROL,AUTOMATIC,595000
Maruti Swift VXI,2015,76928,PETROL,MANUAL,401999
Hyundai Elite i20,2014,91689,PETROL,MANUAL,444000
Hyundai i10 MAGNA,2010,88315,PETROL,MANUAL,220000
Hyundai Grand i10,2016,72561,PETROL,MANUAL,463000
Maruti IGNIS ZETA,2018,82498,PETROL,MANUAL,389000
Honda Brio S,2012,98836,CNG,MANUAL,237000
Hyundai VENUE S+,2021,41699,PETROL,MANUAL,849000
Hyundai Elite i20,2015,109129,PETROL,MANUAL,530000
Volkswagen Vento HIGHLINE,2019,86622,PETROL,AUTOMATIC,922000
Hyundai i20 MAGNA,2013,72933,PETROL,MANUAL,337000
Honda Jazz 1.2L,2017,61312,PETROL,AUTOMATIC,544000
Hyundai Verna 1.6,2017,90504,DIESEL,MANUAL,757000
Maruti Swift VXI,2017,48258,PETROL,MANUAL,509999
Hyundai Creta SX,2021,46643,DIESEL,MANUAL,1590000
KIA SELTOS HTK,2021,31348,PETROL,MANUAL,1065000
Hyundai Grand i10,2015,27610,PETROL,MANUAL,422000
Honda City 1.5L,2013,96188,PETROL,MANUAL,333000
KIA SONET HTK,2022,14505,DIESEL,MANUAL,1022000
Hyundai AURA S,2022,24467,CNG,MANUAL,787000
Hyundai Creta E,2018,62741,PETROL,MANUAL,780000
Tata NEXON XM,2021,35294,PETROL,MANUAL,674000
Tata PUNCH CREATIVE,2022,7014,PETROL,AUTOMATIC,818000
Hyundai Elite i20,2018,47083,CNG,AUTOMATIC,515000
Maruti IGNIS DELTA,2017,59645,PETROL,MANUAL,416000
Honda WR-V 1.2L,2017,23037,PETROL,MANUAL,646000
Maruti Swift VDI,2013,45187,DIESEL,MANUAL,280000
Hyundai Elite i20,2015,99831,PETROL,MANUAL,509000
Maruti Vitara Brezza,2019,81176,DIESEL,AUTOMATIC,700000
Hyundai Creta SX,2018,50556,PETROL,MANUAL,880000
Honda Jazz 1.2L,2018,78118,PETROL,MANUAL,488999
Hyundai AURA S,2020,41550,PETROL,MANUAL,627000
Hyundai Grand i10,2017,46907,PETROL,MANUAL,486000
Honda City 1.5L,2018,34445,PETROL,MANUAL,703000
Renault Kwid RXT,2018,13306,PETROL,AUTOMATIC,426000
Hyundai VENUE S,2022,15798,PETROL,MANUAL,893000
Renault Kwid RXT,2021,3748,PETROL,MANUAL,512000
Hyundai i10 MAGNA,2010,99122,PETROL,MANUAL,185000
Mahindra TUV300 T6,2018,79816,DIESEL,MANUAL,668000
Maruti Dzire ZXI,2020,55907,PETROL,AUTOMATIC,625000
Renault Kwid RXT,2019,33843,PETROL,AUTOMATIC,340000
Maruti Swift LXI,2017,55004,PETROL,MANUAL,412000
Hyundai i20 Active,2016,90703,PETROL,MANUAL,524000
Hyundai i10 SPORTZ,2012,60572,PETROL,AUTOMATIC,330000
Maruti Wagon R,2016,31283,PETROL,MANUAL,434000
Honda City 1.5L,2018,70183,PETROL,MANUAL,843000
Hyundai Verna FLUIDIC,2011,94203,PETROL,AUTOMATIC,411000
Hyundai Grand i10,2015,92957,PETROL,MANUAL,298000
Maruti Swift VDI,2011,88210,DIESEL,MANUAL,328000
Datsun Go T,2019,62535,CNG,MANUAL,401999
Maruti IGNIS DELTA,2018,39705,PETROL,AUTOMATIC,488999
Hyundai Creta SX,2016,89279,PETROL,MANUAL,760000
Maruti Baleno DELTA,2021,29936,PETROL,MANUAL,636000
Hyundai Grand i10,2015,78389,PETROL,MANUAL,407000
Hyundai Verna SX,2022,13694,PETROL,MANUAL,1292000
Hyundai Creta SX,2020,63900,PETROL,AUTOMATIC,1523000
Hyundai GRAND I10,2022,29372,CNG,MANUAL,733000
Hyundai i10 MAGNA,2014,27260,PETROL,MANUAL,333000
Maruti Eeco 5,2018,76034,CNG,MANUAL,455000
Maruti Wagon R,2015,95478,CNG,MANUAL,309000
Honda Amaze 1.2L,2019,42724,PETROL,MANUAL,568000
Ford Ecosport TITANIUM,2016,85916,PETROL,AUTOMATIC,593000
Nissan MAGNITE XE,2021,67103,PETROL,MANUAL,544000
Honda WR-V 1.2L,2019,37200,PETROL,MANUAL,610000
Maruti Wagon R,2015,64970,CNG,MANUAL,365000
Hyundai i20 Active,2017,57201,PETROL,MANUAL,553000
Tata PUNCH ACCOMPLISHED,2022,10573,PETROL,MANUAL,673000
Renault TRIBER RXT,2020,47702,PETROL,MANUAL,549000
Hyundai Creta BASE,2016,45368,PETROL,MANUAL,711000
Maruti Vitara Brezza,2018,106164,DIESEL,AUTOMATIC,881000
Maruti Dzire VXI,2017,57398,PETROL,AUTOMATIC,578000
Ford Ecosport AMBIENTE,2019,44629,PETROL,MANUAL,724000
Maruti Alto 800,2017,48097,PETROL,MANUAL,241000
Ford Ecosport TITANIUM,2018,13800,PETROL,MANUAL,767000
Tata TIGOR XZ,2022,15073,CNG,MANUAL,757000
Hyundai Eon ERA,2016,36025,PETROL,MANUAL,252000
Maruti Celerio VXI,2014,83815,PETROL,MANUAL,316000
Maruti Dzire VXI,2017,67671,PETROL,AUTOMATIC,507000
Honda Amaze 1.2L,2019,62804,CNG,MANUAL,660000
Maruti Wagon R,2015,86381,PETROL,MANUAL,299000
Hyundai i20 Active,2017,52887,PETROL,MANUAL,654000
Volkswagen Polo GT,2018,101564,DIESEL,MANUAL,673000
Tata Tiago XZ,2017,25103,PETROL,MANUAL,395000
Maruti Baleno DELTA,2017,65897,PETROL,MANUAL,465000
Mahindra XUV500 W5,2019,23439,DIESEL,MANUAL,919000
Maruti New Wagon-R,2020,32144,CNG,MANUAL,551000
Hyundai Eon ERA,2016,63609,PETROL,MANUAL,264000
Hyundai Elite i20,2016,20034,PETROL,MANUAL,608000
Maruti S PRESSO,2019,36584,PETROL,MANUAL,371000
Maruti Ciaz VXI+,2015,34355,PETROL,MANUAL,503000
Hyundai NEW I20,2021,26966,PETROL,MANUAL,707000
Hyundai Elite i20,2016,35325,PETROL,MANUAL,538000
Honda Brio S,2016,42264,PETROL,MANUAL,412000
Honda Brio S,2012,83048,PETROL,MANUAL,210000
Hyundai i10 SPORTZ,2011,30117,PETROL,MANUAL,195000
Hyundai VENUE SX,2022,15772,DIESEL,MANUAL,1183000
Hyundai Grand i10,2018,25381,PETROL,MANUAL,409999
Hyundai Elite i20,2016,79232,PETROL,MANUAL,594000
Hyundai Creta E,2016,56586,PETROL,MANUAL,680000
Maruti Baleno DELTA,2017,57555,PETROL,MANUAL,482000
Maruti Swift ZXI,2021,14575,PETROL,AUTOMATIC,746000
Honda Jazz 1.2L,2016,35105,PETROL,MANUAL,476000
Maruti Alto VXI,2019,51535,PETROL,MANUAL,346000
Hyundai Verna SX,2021,63807,DIESEL,AUTOMATIC,1149000
Volkswagen Polo GT,2016,88952,PETROL,AUTOMATIC,635000
Maruti Baleno SIGMA,2017,76316,PETROL,MANUAL,451000
Maruti S PRESSO,2021,24673,PETROL,MANUAL,413000
Ford Ecosport TREND+,2018,61389,DIESEL,MANUAL,633000
Maruti Ertiga VXI,2014,97391,CNG,MANUAL,569000
Maruti Wagon R,2013,66691,PETROL,MANUAL,304000
Hyundai NEW SANTRO,2021,39839,PETROL,AUTOMATIC,567000
Honda City 1.5L,2016,74630,PETROL,MANUAL,457000
Maruti Dzire VXI,2020,34050,PETROL,MANUAL,649000
Maruti Swift VXI,2018,91586,CNG,MANUAL,524000
Mahindra Thar LX,2021,52389,PETROL,AUTOMATIC,1339000
Maruti S PRESSO,2019,75471,PETROL,AUTOMATIC,379000
Tata NEXON XZ,2022,21527,PETROL,MANUAL,1038000
Honda Jazz 1.2L,2018,26068,PETROL,MANUAL,482000
Hyundai Elite i20,2017,40783,PETROL,MANUAL,521000
Maruti Baleno ALPHA,2019,30793,PETROL,MANUAL,660000
Maruti Baleno DELTA,2017,103971,PETROL,MANUAL,567000
Maruti Celerio ZXI,2023,17052,PETROL,AUTOMATIC,692000
Hyundai Grand i10,2017,76895,CNG,AUTOMATIC,399000
Maruti S PRESSO,2020,40673,PETROL,MANUAL,374000
Honda Jazz 1.2L,2015,63245,PETROL,AUTOMATIC,496000
Renault Kwid RXT,2016,58331,PETROL,MANUAL,316000
Tata Tiago XT,2017,45575,PETROL,MANUAL,468000
Honda City 1.5L,2016,43062,PETROL,MANUAL,647000
Hyundai i20 MAGNA,2013,43921,PETROL,MANUAL,319000
Hyundai AURA S,2020,53586,CNG,MANUAL,625000
Hyundai Creta SX,2016,106748,PETROL,MANUAL,797000
Maruti Celerio ZXI,2018,83374,PETROL,MANUAL,416000
Maruti IGNIS SIGMA,2018,42019,PETROL,MANUAL,400000
Hyundai Creta E,2017,60658,PETROL,MANUAL,721000
Renault TRIBER RXZ,2019,66518,PETROL,MANUAL,550000
Hyundai GRAND I10,2021,47222,CNG,MANUAL,640000
Renault Kiger RXZ,2022,17878,PETROL,MANUAL,777000
Renault Kwid RXL,2022,14651,PETROL,MANUAL,409000
Maruti BREZZA ZXI,2023,8892,PETROL,MANUAL,1282000
Maruti IGNIS ZETA,2019,29267,PETROL,MANUAL,479000
Hyundai Elite i20,2016,28692,PETROL,MANUAL,597000
Hyundai i20 MAGNA,2014,58018,PETROL,MANUAL,362000
Hyundai Verna 1.6,2018,79797,DIESEL,AUTOMATIC,931000
Hyundai VENUE S,2020,26467,PETROL,MANUAL,723000
Honda Amaze 1.2L,2015,80969,PETROL,MANUAL,330000
Toyota Etios VX,2011,92271,PETROL,MANUAL,365000
Maruti BREZZA ZXI,2022,28284,PETROL,MANUAL,1173000
Datsun Redi Go,2018,35437,PETROL,MANUAL,286000
Tata TIGOR XZA,2018,33350,PETROL,AUTOMATIC,500000
Hyundai Santro Xing,2011,99988,PETROL,MANUAL,169000
Hyundai NEW SANTRO,2020,96298,CNG,MANUAL,451000
Hyundai i10 ERA,2012,56699,PETROL,MANUAL,275000
Hyundai Verna 1.6,2017,46589,PETROL,MANUAL,674000
Hyundai Elite i20,2015,32344,PETROL,MANUAL,484999
Hyundai Grand i10,2015,121650,DIESEL,MANUAL,401999
Hyundai i10 SPORTZ,2016,15138,PETROL,MANUAL,413000
Maruti Wagon R,2014,105104,CNG,MANUAL,339000
Maruti Swift Dzire,2014,32803,PETROL,MANUAL,396000
Maruti Baleno DELTA,2016,44490,PETROL,MANUAL,470000
Hyundai Grand i10,2016,76719,PETROL,MANUAL,399000
Maruti Vitara Brezza,2016,77157,DIESEL,MANUAL,637000
Maruti Swift ZXI,2017,57560,PETROL,MANUAL,626000
Hyundai Elite i20,2019,17754,PETROL,MANUAL,564000
Maruti Ciaz DELTA,2018,76907,PETROL,MANUAL,614000
Hyundai AURA SX,2021,16365,PETROL,MANUAL,689000
Tata ALTROZ XE,2021,39095,PETROL,MANUAL,613000
Tata Tiago XZ,2022,39253,CNG,MANUAL,696000
Maruti Ciaz ZDI,2016,71483,DIESEL,MANUAL,600000
Maruti S PRESSO,2022,16097,PETROL,AUTOMATIC,546000
Maruti IGNIS ZETA,2019,51219,PETROL,MANUAL,494000
Hyundai Elite i20,2015,91278,DIESEL,MANUAL,505999
Hyundai Creta SX,2017,90605,PETROL,MANUAL,764000
Hyundai Elite i20,2015,52943,PETROL,MANUAL,415000
Hyundai AURA SX,2020,26560,PETROL,MANUAL,609000
Hyundai Grand i10,2014,97626,PETROL,MANUAL,321000
Hyundai Grand i10,2014,17490,PETROL,MANUAL,426000
Maruti S PRESSO,2021,35080,PETROL,MANUAL,384000
Hyundai Elite i20,2014,50271,PETROL,MANUAL,487000
Maruti IGNIS DELTA,2017,99815,PETROL,AUTOMATIC,430000
Skoda Rapid AMBITION,2020,62238,DIESEL,MANUAL,771000
Hyundai Creta SX,2017,81717,DIESEL,AUTOMATIC,971000
Maruti XL6 ZETA,2022,18262,PETROL,AUTOMATIC,1280000
Maruti Swift VXI,2011,86193,PETROL,MANUAL,305000
Tata NEXON XZ,2017,57143,PETROL,MANUAL,552000
Skoda SLAVIA AMBITION,2022,11711,PETROL,MANUAL,1075000
Hyundai Grand i10,2016,28960,PETROL,MANUAL,437000
Hyundai Grand i10,2017,18230,PETROL,MANUAL,536000
Tata Tiago XZ,2019,23141,PETROL,MANUAL,530000
Hyundai Elite i20,2015,73455,PETROL,MANUAL,394000
Nissan MAGNITE XV,2022,32892,PETROL,MANUAL,686000
Maruti Dzire VXI,2017,36163,PETROL,AUTOMATIC,532000
Maruti Ciaz ZXI,2015,116424,PETROL,MANUAL,473000
Hyundai Elite i20,2019,18679,PETROL,MANUAL,723000
Tata Tiago XZ,2018,56083,PETROL,MANUAL,470000
Maruti S PRESSO,2020,27096,PETROL,MANUAL,416000
Maruti Wagon R,2013,23924,PETROL,MANUAL,279000
Hyundai Elite i20,2019,25590,PETROL,AUTOMATIC,618000
Maruti Baleno ZETA,2022,1367,PETROL,MANUAL,797000
Hyundai Grand i10,2015,117835,PETROL,MANUAL,376000
Nissan MAGNITE XL,2021,26387,PETROL,MANUAL,614000
Renault Duster RXE,2019,39254,PETROL,MANUAL,686000
KIA SELTOS HTX,2020,31213,PETROL,MANUAL,1153000
Volkswagen Ameo HIGHLINE1.2L,2017,44389,PETROL,MANUAL,525000
Hyundai i20 MAGNA,2012,36813,PETROL,MANUAL,383000
Renault TRIBER RXZ,2021,20262,PETROL,AUTOMATIC,679000
Honda Jazz 1.2L,2017,55531,PETROL,MANUAL,581000
Honda Amaze 1.2L,2022,3251,PETROL,MANUAL,826000
Hyundai NEW SANTRO,2022,21767,PETROL,MANUAL,538000
Maruti Celerio VXI,2014,103676,PETROL,MANUAL,346000
Tata NEXON XM,2018,13664,PETROL,MANUAL,609000
Maruti Wagon R,2017,117691,CNG,MANUAL,343000
Tata NEXON XZA,2021,21987,PETROL,AUTOMATIC,896000
Hyundai NEW I20,2020,20638,PETROL,MANUAL,827999
Maruti Vitara Brezza,2021,16882,PETROL,AUTOMATIC,893000
Honda City 1.5L,2017,89700,PETROL,AUTOMATIC,697000
Honda Amaze 1.2L,2023,8096,PETROL,AUTOMATIC,814000
Maruti Baleno DELTA,2020,13861,PETROL,MANUAL,591000
MG HECTOR SHARP,2019,32740,PETROL,AUTOMATIC,1462000
Hyundai NEW I20,2021,18805,PETROL,AUTOMATIC,892000
Tata NEXON XM,2018,22110,PETROL,MANUAL,571000
Maruti IGNIS ALPHA,2022,3545,PETROL,MANUAL,651000
Maruti Swift VXI,2011,132749,PETROL,MANUAL,316000
Maruti Dzire ZXI,2022,33650,CNG,MANUAL,818000
Mahindra Scorpio S4,2016,90722,DIESEL,MANUAL,801000
Volkswagen Polo TRENDLINE,2011,75918,PETROL,MANUAL,262000
Tata Tiago XT,2023,1660,PETROL,MANUAL,558000
Honda City 1.5L,2018,38673,PETROL,MANUAL,927000
Honda WR-V 1.5L,2017,81682,DIESEL,MANUAL,574000
Maruti Baleno ZETA,2017,35478,PETROL,AUTOMATIC,554000
Maruti Alto VXI,2020,23053,PETROL,MANUAL,397000
Tata Tiago XT,2022,19440,CNG,MANUAL,642000
Hyundai Elite i20,2019,33221,PETROL,MANUAL,711000
Maruti Swift VXI,2014,70860,PETROL,MANUAL,359000
Renault Kwid RXT,2020,37584,PETROL,MANUAL,429000
Tata Harrier XZA,2021,82054,DIESEL,AUTOMATIC,1775000
Maruti Swift VXI,2016,54339,PETROL,MANUAL,399000
Hyundai GRAND I10,2021,67543,CNG,MANUAL,624000
Maruti Swift VDI,2012,64569,DIESEL,MANUAL,348000
Maruti Alto VXI,2019,9763,PETROL,MANUAL,378000
Maruti Ciaz SIGMA,2017,120473,DIESEL,MANUAL,542000
Hyundai NEW I20,2022,27999,PETROL,MANUAL,868000
Hyundai Grand i10,2017,13705,PETROL,MANUAL,550000
Toyota Innova Crysta,2018,93765,DIESEL,MANUAL,2066000
Hyundai Grand i10,2019,24065,PETROL,MANUAL,591000
Maruti IGNIS DELTA,2018,32718,PETROL,AUTOMATIC,455999
Maruti Ciaz DELTA,2019,22222,PETROL,AUTOMATIC,695000
Nissan MAGNITE XV,2022,15648,PETROL,MANUAL,724000
Hyundai VENUE SX,2019,53222,PETROL,AUTOMATIC,903999
Maruti Dzire ZXI,2023,12473,PETROL,AUTOMATIC,873000
Mahindra KUV 100,2018,39396,PETROL,MANUAL,463000
Maruti Dzire VXI,2021,18343,PETROL,MANUAL,672000
Hyundai VENUE S,2020,28559,PETROL,MANUAL,703000
Tata Safari XZA,2022,8396,DIESEL,AUTOMATIC,1988000
Maruti Swift Dzire,2016,34315,PETROL,MANUAL,508000
Maruti S PRESSO,2022,13088,PETROL,MANUAL,493000
Hyundai NEW I20,2020,60659,PETROL,MANUAL,713000
Hyundai Grand i10,2017,23988,PETROL,MANUAL,396000
KIA SONET HTX,2021,37694,PETROL,MANUAL,1041000
Renault Duster 110,2019,89481,DIESEL,MANUAL,744000
Hyundai Grand i10,2016,60480,PETROL,MANUAL,384000
Maruti Swift ZXI,2022,31459,PETROL,AUTOMATIC,876000
Hyundai Eon ERA,2013,24996,PETROL,MANUAL,231000
Maruti Wagon R,2017,78405,PETROL,MANUAL,413000
Maruti IGNIS DELTA,2019,37783,PETROL,MANUAL,448000
Honda Amaze 1.2L,2018,50548,PETROL,AUTOMATIC,620000
Honda City 1.5L,2015,63610,PETROL,MANUAL,499000
Volkswagen Vento COMFORTLINE,2016,91843,PETROL,AUTOMATIC,554000
Maruti Alto K10,2016,126243,PETROL,MANUAL,287000
Honda Jazz 1.2L,2017,49454,PETROL,MANUAL,578000
Honda City 1.5L,2017,39331,PETROL,MANUAL,718000
Hyundai GRAND I10,2020,12724,PETROL,MANUAL,685000
Hyundai NEW I20,2021,22854,PETROL,AUTOMATIC,1011999
Hyundai i20 ASTA,2011,72357,PETROL,MANUAL,231999
Renault Kwid RXT,2016,64801,PETROL,MANUAL,301000
Maruti Celerio VXI,2016,58326,PETROL,AUTOMATIC,401999
Honda City 1.5L,2013,86892,PETROL,MANUAL,367000
Renault TRIBER RXT,2020,15152,PETROL,AUTOMATIC,611000
KIA SELTOS GTX,2019,24009,PETROL,AUTOMATIC,1484000
Maruti Baleno ALPHA,2019,45978,PETROL,MANUAL,708000
Maruti Swift VXI,2016,67102,PETROL,MANUAL,436000
Maruti Swift Dzire,2015,39142,DIESEL,MANUAL,649000
KIA CARENS PRESTIGE,2023,3501,PETROL,MANUAL,1446000
Hyundai Eon ERA,2014,48229,PETROL,MANUAL,285000
Maruti Baleno ALPHA,2019,77561,PETROL,AUTOMATIC,627000
Hyundai Xcent SX,2017,46474,PETROL,MANUAL,451999
Ford FREESTYLE TITANIUM,2018,31230,PETROL,MANUAL,500000
Hyundai GRAND I10,2019,27501,PETROL,AUTOMATIC,644000
Maruti Wagon R,2017,65156,PETROL,AUTOMATIC,370000
Tata TIGOR XZ,2018,85987,PETROL,MANUAL,417000
Hyundai Verna 1.6,2016,118607,DIESEL,MANUAL,588000
Maruti Swift Dzire,2013,47137,PETROL,MANUAL,365000
Maruti Ciaz DELTA,2017,58349,PETROL,MANUAL,598000
Honda City 1.5L,2018,55300,PETROL,AUTOMATIC,802000
